playlist_id,playlist_name,playlist_img,playlist_owner_name,playlist_owner_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,analysis_url,time_signature,added_at,is_local,primary_color,added_by.href,added_by.id,added_by.type,added_by.uri,added_by.external_urls.spotify,track.preview_url,track.available_markets,track.explicit,track.type,track.episode,track.track,track.artists,track.disc_number,track.track_number,duration,track.href,track.name,track.popularity,track.uri,track.is_local,track.album.available_markets,track.album.type,track.album.album_type,track.album.href,track.album.id,track.album.images,track.album.name,track.album.release_date,track.album.release_date_precision,track.album.uri,track.album.artists,track.album.total_tracks,track.album.external_urls.spotify,track.external_ids.isrc,track.external_urls.spotify,video_thumbnail.url,key_name,mode_name,key_mode,country,continent
37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_us_default.jpg,Spotify,spotify,0.675,0.397,11,-10.895,1,0.0245,0.499,5.85e-6,0.0939,0.319,95.988,2OzhQlSqBEmt7hmkYxfT6m,https://api.spotify.com/v1/audio-analysis/2OzhQlSqBEmt7hmkYxfT6m,4,2024-04-28T09:45:40Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,NA,,FALSE,track,FALSE,TRUE,,1,1,228965,https://api.spotify.com/v1/tracks/2OzhQlSqBEmt7hmkYxfT6m,Fortnight (feat. Post Malone),93,spotify:track:2OzhQlSqBEmt7hmkYxfT6m,FALSE,,album,album,https://api.spotify.com/v1/albums/1Mo4aZ8pdj6L1jx8zSwJnt,1Mo4aZ8pdj6L1jx8zSwJnt,,THE TORTURED POETS DEPARTMENT,2024-04-18,day,spotify:album:1Mo4aZ8pdj6L1jx8zSwJnt,,16,https://open.spotify.com/album/1Mo4aZ8pdj6L1jx8zSwJnt,USUG12401028,https://open.spotify.com/track/2OzhQlSqBEmt7hmkYxfT6m,NA,B,major,B major,USA,NAM
37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_us_default.jpg,Spotify,spotify,0.701,0.771,0,-5.486,1,0.0293,0.133,1.17e-5,0.197,0.661,103.982,2qSkIjg1o9h3YT9RAgYN75,https://api.spotify.com/v1/audio-analysis/2qSkIjg1o9h3YT9RAgYN75,4,2024-04-28T09:45:40Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,NA,,TRUE,track,FALSE,TRUE,,1,1,175459,https://api.spotify.com/v1/tracks/2qSkIjg1o9h3YT9RAgYN75,Espresso,95,spotify:track:2qSkIjg1o9h3YT9RAgYN75,FALSE,,album,single,https://api.spotify.com/v1/albums/5quMTd5zeI9yW5UDua8wS4,5quMTd5zeI9yW5UDua8wS4,,Espresso,2024-04-12,day,spotify:album:5quMTd5zeI9yW5UDua8wS4,,1,https://open.spotify.com/album/5quMTd5zeI9yW5UDua8wS4,USUM72403305,https://open.spotify.com/track/2qSkIjg1o9h3YT9RAgYN75,NA,C,major,C major,USA,NAM
37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_us_default.jpg,Spotify,spotify,0.7,0.763,0,-8.29,1,0.0513,0.147,0,0.137,0.226,130.018,4q5YezDOIPcoLr8R81x9qy,https://api.spotify.com/v1/audio-analysis/4q5YezDOIPcoLr8R81x9qy,4,2024-04-28T09:45:40Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,NA,,TRUE,track,FALSE,TRUE,,1,13,218004,https://api.spotify.com/v1/tracks/4q5YezDOIPcoLr8R81x9qy,I Can Do It With a Broken Heart,87,spotify:track:4q5YezDOIPcoLr8R81x9qy,FALSE,,album,album,https://api.spotify.com/v1/albums/1Mo4aZ8pdj6L1jx8zSwJnt,1Mo4aZ8pdj6L1jx8zSwJnt,,THE TORTURED POETS DEPARTMENT,2024-04-18,day,spotify:album:1Mo4aZ8pdj6L1jx8zSwJnt,,16,https://open.spotify.com/album/1Mo4aZ8pdj6L1jx8zSwJnt,USUG12401040,https://open.spotify.com/track/4q5YezDOIPcoLr8R81x9qy,NA,C,major,C major,USA,NAM
37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_us_default.jpg,Spotify,spotify,0.741,0.719,9,-5.192,1,0.0302,0.113,0,0.166,0.657,81.018,2FQrifJ1N335Ljm3TjTVVf,https://api.spotify.com/v1/audio-analysis/2FQrifJ1N335Ljm3TjTVVf,4,2024-04-28T09:45:40Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,https://p.scdn.co/mp3-preview/59f68f3e96233e3c352659053dd48039790cd965?cid=470f2b4132a549448573d1955651e9be,,TRUE,track,FALSE,TRUE,,1,1,171291,https://api.spotify.com/v1/tracks/2FQrifJ1N335Ljm3TjTVVf,A Bar Song (Tipsy),88,spotify:track:2FQrifJ1N335Ljm3TjTVVf,FALSE,,album,single,https://api.spotify.com/v1/albums/6egBeCLeGITzGSo5VyRjwZ,6egBeCLeGITzGSo5VyRjwZ,,A Bar Song (Tipsy),2024-04-12,day,spotify:album:6egBeCLeGITzGSo5VyRjwZ,,1,https://open.spotify.com/album/6egBeCLeGITzGSo5VyRjwZ,USUYG1541249,https://open.spotify.com/track/2FQrifJ1N335Ljm3TjTVVf,NA,A,major,A major,USA,NAM
37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_us_default.jpg,Spotify,spotify,0.546,0.36,11,-10.383,1,0.0774,0.554,0,0.0966,0.181,159.755,2F3N9tdombb64aW6VtZOdo,https://api.spotify.com/v1/audio-analysis/2F3N9tdombb64aW6VtZOdo,4,2024-04-28T09:45:40Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,NA,,TRUE,track,FALSE,TRUE,,1,4,261228,https://api.spotify.com/v1/tracks/2F3N9tdombb64aW6VtZOdo,Down Bad,87,spotify:track:2F3N9tdombb64aW6VtZOdo,FALSE,,album,album,https://api.spotify.com/v1/albums/1Mo4aZ8pdj6L1jx8zSwJnt,1Mo4aZ8pdj6L1jx8zSwJnt,,THE TORTURED POETS DEPARTMENT,2024-04-18,day,spotify:album:1Mo4aZ8pdj6L1jx8zSwJnt,,16,https://open.spotify.com/album/1Mo4aZ8pdj6L1jx8zSwJnt,USUG12401031,https://open.spotify.com/track/2F3N9tdombb64aW6VtZOdo,NA,B,major,B major,USA,NAM
37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_us_default.jpg,Spotify,spotify,0.741,0.62,10,-5.505,1,0.0412,0.0295,8.09e-4,0.0398,0.934,117.038,5Z0UnEtpLDQyYlWwgi8m9C,https://api.spotify.com/v1/audio-analysis/5Z0UnEtpLDQyYlWwgi8m9C,4,2024-04-28T09:45:40Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,NA,,FALSE,track,FALSE,TRUE,,1,1,251424,https://api.spotify.com/v1/tracks/5Z0UnEtpLDQyYlWwgi8m9C,Too Sweet,89,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,FALSE,,album,album,https://api.spotify.com/v1/albums/3P4SQqMMgjqfqVxgLwtYRk,3P4SQqMMgjqfqVxgLwtYRk,,Unreal Unearth: Unheard,2024-03-22,day,spotify:album:3P4SQqMMgjqfqVxgLwtYRk,,20,https://open.spotify.com/album/3P4SQqMMgjqfqVxgLwtYRk,IEACJ2300335,https://open.spotify.com/track/5Z0UnEtpLDQyYlWwgi8m9C,NA,A#,major,A# major,USA,NAM
37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_us_default.jpg,Spotify,spotify,0.472,0.536,9,-11.418,1,0.263,0.734,0.00699,0.0817,0.29,160.058,3Vevii7qKqrmW8CcyzBHDl,https://api.spotify.com/v1/audio-analysis/3Vevii7qKqrmW8CcyzBHDl,4,2024-04-28T09:45:40Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,NA,,FALSE,track,FALSE,TRUE,,1,5,262974,https://api.spotify.com/v1/tracks/3Vevii7qKqrmW8CcyzBHDl,"So Long, London",85,spotify:track:3Vevii7qKqrmW8CcyzBHDl,FALSE,,album,album,https://api.spotify.com/v1/albums/1Mo4aZ8pdj6L1jx8zSwJnt,1Mo4aZ8pdj6L1jx8zSwJnt,,THE TORTURED POETS DEPARTMENT,2024-04-18,day,spotify:album:1Mo4aZ8pdj6L1jx8zSwJnt,,16,https://open.spotify.com/album/1Mo4aZ8pdj6L1jx8zSwJnt,USUG12401032,https://open.spotify.com/track/3Vevii7qKqrmW8CcyzBHDl,NA,A,major,A major,USA,NAM
37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_us_default.jpg,Spotify,spotify,0.814,0.676,11,-4.67,0,0.231,0.00709,1.28e-5,0.119,0.312,162.012,2tudvzsrR56uom6smgOcSf,https://api.spotify.com/v1/audio-analysis/2tudvzsrR56uom6smgOcSf,4,2024-04-28T09:45:40Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,https://p.scdn.co/mp3-preview/793f43da71fe668c35b72a38ae7f93e783823e17?cid=470f2b4132a549448573d1955651e9be,,TRUE,track,FALSE,TRUE,,1,6,267706,https://api.spotify.com/v1/tracks/2tudvzsrR56uom6smgOcSf,Like That,95,spotify:track:2tudvzsrR56uom6smgOcSf,FALSE,,album,album,https://api.spotify.com/v1/albums/4iqbFIdGOTzXeDtt9owjQn,4iqbFIdGOTzXeDtt9owjQn,,WE DON'T TRUST YOU,2024-03-22,day,spotify:album:4iqbFIdGOTzXeDtt9owjQn,,17,https://open.spotify.com/album/4iqbFIdGOTzXeDtt9owjQn,USSM12402041,https://open.spotify.com/track/2tudvzsrR56uom6smgOcSf,NA,B,minor,B minor,USA,NAM
37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_us_default.jpg,Spotify,spotify,0.592,0.37,0,-10.488,1,0.0495,0.307,0,0.11,0.249,119.87,36t6frENUtCYKuZus6aYDO,https://api.spotify.com/v1/audio-analysis/36t6frENUtCYKuZus6aYDO,4,2024-04-28T09:45:40Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,NA,,FALSE,track,FALSE,TRUE,,1,10,334084,https://api.spotify.com/v1/tracks/36t6frENUtCYKuZus6aYDO,Who’s Afraid of Little Old Me?,83,spotify:track:36t6frENUtCYKuZus6aYDO,FALSE,,album,album,https://api.spotify.com/v1/albums/1Mo4aZ8pdj6L1jx8zSwJnt,1Mo4aZ8pdj6L1jx8zSwJnt,,THE TORTURED POETS DEPARTMENT,2024-04-18,day,spotify:album:1Mo4aZ8pdj6L1jx8zSwJnt,,16,https://open.spotify.com/album/1Mo4aZ8pdj6L1jx8zSwJnt,USUG12401037,https://open.spotify.com/track/36t6frENUtCYKuZus6aYDO,NA,C,major,C major,USA,NAM
37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_us_default.jpg,Spotify,spotify,0.599,0.585,0,-7.316,1,0.0292,0.145,0,0.292,0.48,97.056,2XXwLdtuAcE0HSCu61ijAb,https://api.spotify.com/v1/audio-analysis/2XXwLdtuAcE0HSCu61ijAb,4,2024-04-28T09:45:40Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,NA,,FALSE,track,FALSE,TRUE,,1,3,203801,https://api.spotify.com/v1/tracks/2XXwLdtuAcE0HSCu61ijAb,My Boy Only Breaks His Favorite Toys,85,spotify:track:2XXwLdtuAcE0HSCu61ijAb,FALSE,,album,album,https://api.spotify.com/v1/albums/1Mo4aZ8pdj6L1jx8zSwJnt,1Mo4aZ8pdj6L1jx8zSwJnt,,THE TORTURED POETS DEPARTMENT,2024-04-18,day,spotify:album:1Mo4aZ8pdj6L1jx8zSwJnt,,16,https://open.spotify.com/album/1Mo4aZ8pdj6L1jx8zSwJnt,USUG12401030,https://open.spotify.com/track/2XXwLdtuAcE0HSCu61ijAb,NA,C,major,C major,USA,NAM
37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_us_default.jpg,Spotify,spotify,0.524,0.568,0,-7.096,1,0.143,0.204,0,0.307,0.42,150.044,3ZVFcD8Wlw9T9klGqmJf9F,https://api.spotify.com/v1/audio-analysis/3ZVFcD8Wlw9T9klGqmJf9F,4,2024-04-28T09:45:40Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,NA,,TRUE,track,FALSE,TRUE,,1,8,215463,https://api.spotify.com/v1/tracks/3ZVFcD8Wlw9T9klGqmJf9F,Florida!!! (feat. Florence + The Machine),84,spotify:track:3ZVFcD8Wlw9T9klGqmJf9F,FALSE,,album,album,https://api.spotify.com/v1/albums/1Mo4aZ8pdj6L1jx8zSwJnt,1Mo4aZ8pdj6L1jx8zSwJnt,,THE TORTURED POETS DEPARTMENT,2024-04-18,day,spotify:album:1Mo4aZ8pdj6L1jx8zSwJnt,,16,https://open.spotify.com/album/1Mo4aZ8pdj6L1jx8zSwJnt,USUG12401035,https://open.spotify.com/track/3ZVFcD8Wlw9T9klGqmJf9F,NA,C,major,C major,USA,NAM
37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_us_default.jpg,Spotify,spotify,0.414,0.716,4,-7.639,1,0.134,0.388,0,0.139,0.448,79.274,5og4Qzt92jJzVDkOtSEilb,https://api.spotify.com/v1/audio-analysis/5og4Qzt92jJzVDkOtSEilb,4,2024-04-28T09:45:40Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,NA,,TRUE,track,FALSE,TRUE,,1,6,340428,https://api.spotify.com/v1/tracks/5og4Qzt92jJzVDkOtSEilb,But Daddy I Love Him,84,spotify:track:5og4Qzt92jJzVDkOtSEilb,FALSE,,album,album,https://api.spotify.com/v1/albums/1Mo4aZ8pdj6L1jx8zSwJnt,1Mo4aZ8pdj6L1jx8zSwJnt,,THE TORTURED POETS DEPARTMENT,2024-04-18,day,spotify:album:1Mo4aZ8pdj6L1jx8zSwJnt,,16,https://open.spotify.com/album/1Mo4aZ8pdj6L1jx8zSwJnt,USUG12401033,https://open.spotify.com/track/5og4Qzt92jJzVDkOtSEilb,NA,E,major,E major,USA,NAM
37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_us_default.jpg,Spotify,spotify,0.599,0.946,11,-4.263,1,0.0447,9.38e-4,0.0106,0.0826,0.747,151.647,2GxrNKugF82CnoRFbQfzPf,https://api.spotify.com/v1/audio-analysis/2GxrNKugF82CnoRFbQfzPf,4,2024-04-28T09:45:40Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,https://p.scdn.co/mp3-preview/6ce9233edb212fe7cf02273f4369d2c60c28e887?cid=470f2b4132a549448573d1955651e9be,,FALSE,track,FALSE,TRUE,,1,1,142514,https://api.spotify.com/v1/tracks/2GxrNKugF82CnoRFbQfzPf,i like the way you kiss me,100,spotify:track:2GxrNKugF82CnoRFbQfzPf,FALSE,,album,single,https://api.spotify.com/v1/albums/5HIWDdg3g9CTOtnevKDl1z,5HIWDdg3g9CTOtnevKDl1z,,i like the way you kiss me,2024-03-19,day,spotify:album:5HIWDdg3g9CTOtnevKDl1z,,1,https://open.spotify.com/album/5HIWDdg3g9CTOtnevKDl1z,QZJ842400387,https://open.spotify.com/track/2GxrNKugF82CnoRFbQfzPf,NA,B,major,B major,USA,NAM
37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_us_default.jpg,Spotify,spotify,0.625,0.421,2,-8.297,1,0.0265,0.614,0,0.0801,0.435,94.977,0W0iAC1VGlB82PI6elxFYf,https://api.spotify.com/v1/audio-analysis/0W0iAC1VGlB82PI6elxFYf,4,2024-04-28T09:45:40Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,NA,,FALSE,track,FALSE,TRUE,,1,9,254365,https://api.spotify.com/v1/tracks/0W0iAC1VGlB82PI6elxFYf,Guilty as Sin?,83,spotify:track:0W0iAC1VGlB82PI6elxFYf,FALSE,,album,album,https://api.spotify.com/v1/albums/1Mo4aZ8pdj6L1jx8zSwJnt,1Mo4aZ8pdj6L1jx8zSwJnt,,THE TORTURED POETS DEPARTMENT,2024-04-18,day,spotify:album:1Mo4aZ8pdj6L1jx8zSwJnt,,16,https://open.spotify.com/album/1Mo4aZ8pdj6L1jx8zSwJnt,USUG12401036,https://open.spotify.com/track/0W0iAC1VGlB82PI6elxFYf,NA,D,major,D major,USA,NAM
37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_us_default.jpg,Spotify,spotify,0.595,0.421,0,-8.377,1,0.0261,0.0518,1.56e-6,0.118,0.261,110.305,3NMrVbIVWT3fPXBj0rNDKG,https://api.spotify.com/v1/audio-analysis/3NMrVbIVWT3fPXBj0rNDKG,4,2024-04-28T09:45:40Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,NA,,TRUE,track,FALSE,TRUE,,1,2,293048,https://api.spotify.com/v1/tracks/3NMrVbIVWT3fPXBj0rNDKG,The Tortured Poets Department,86,spotify:track:3NMrVbIVWT3fPXBj0rNDKG,FALSE,,album,album,https://api.spotify.com/v1/albums/1Mo4aZ8pdj6L1jx8zSwJnt,1Mo4aZ8pdj6L1jx8zSwJnt,,THE TORTURED POETS DEPARTMENT,2024-04-18,day,spotify:album:1Mo4aZ8pdj6L1jx8zSwJnt,,16,https://open.spotify.com/album/1Mo4aZ8pdj6L1jx8zSwJnt,USUG12401029,https://open.spotify.com/track/3NMrVbIVWT3fPXBj0rNDKG,NA,C,major,C major,USA,NAM
37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_us_default.jpg,Spotify,spotify,0.598,0.696,2,-4.789,1,0.112,0.0153,0,0.219,0.209,91.057,3eh51r6rFWAlGQRlHx9QnQ,https://api.spotify.com/v1/audio-analysis/3eh51r6rFWAlGQRlHx9QnQ,4,2024-04-28T09:45:40Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,NA,,TRUE,track,FALSE,TRUE,,1,1,232774,https://api.spotify.com/v1/tracks/3eh51r6rFWAlGQRlHx9QnQ,Push Ups,88,spotify:track:3eh51r6rFWAlGQRlHx9QnQ,FALSE,,album,single,https://api.spotify.com/v1/albums/06me0leRR3AuF4IFiEytml,06me0leRR3AuF4IFiEytml,,Push Ups,2024-04-19,day,spotify:album:06me0leRR3AuF4IFiEytml,,1,https://open.spotify.com/album/06me0leRR3AuF4IFiEytml,USUG12402283,https://open.spotify.com/track/3eh51r6rFWAlGQRlHx9QnQ,NA,D,major,D major,USA,NAM
37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_us_default.jpg,Spotify,spotify,0.472,0.471,10,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029,3xkHsmpQCBMytMJNiDf3Ii,https://api.spotify.com/v1/audio-analysis/3xkHsmpQCBMytMJNiDf3Ii,3,2024-04-28T09:45:40Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,https://p.scdn.co/mp3-preview/e213f23e6fe5938299eebbe364d06c1682a6619f?cid=470f2b4132a549448573d1955651e9be,,FALSE,track,FALSE,TRUE,,1,4,180304,https://api.spotify.com/v1/tracks/3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,88,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,FALSE,,album,album,https://api.spotify.com/v1/albums/168CdR21lfn0TTyw1Pkdcm,168CdR21lfn0TTyw1Pkdcm,,Fireworks & Rollerblades,2024-04-05,day,spotify:album:168CdR21lfn0TTyw1Pkdcm,,15,https://open.spotify.com/album/168CdR21lfn0TTyw1Pkdcm,USWB12307016,https://open.spotify.com/track/3xkHsmpQCBMytMJNiDf3Ii,NA,A#,major,A# major,USA,NAM
37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_us_default.jpg,Spotify,spotify,0.476,0.411,10,-9.004,1,0.0639,0.524,0,0.337,0.297,142.252,2v1ivOOsgn64g5OywuH55L,https://api.spotify.com/v1/audio-analysis/2v1ivOOsgn64g5OywuH55L,1,2024-04-28T09:45:40Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,NA,,TRUE,track,FALSE,TRUE,,1,14,245541,https://api.spotify.com/v1/tracks/2v1ivOOsgn64g5OywuH55L,The Smallest Man Who Ever Lived,81,spotify:track:2v1ivOOsgn64g5OywuH55L,FALSE,,album,album,https://api.spotify.com/v1/albums/1Mo4aZ8pdj6L1jx8zSwJnt,1Mo4aZ8pdj6L1jx8zSwJnt,,THE TORTURED POETS DEPARTMENT,2024-04-18,day,spotify:album:1Mo4aZ8pdj6L1jx8zSwJnt,,16,https://open.spotify.com/album/1Mo4aZ8pdj6L1jx8zSwJnt,USUG12401041,https://open.spotify.com/track/2v1ivOOsgn64g5OywuH55L,NA,A#,major,A# major,USA,NAM
37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_us_default.jpg,Spotify,spotify,0.698,0.577,11,-5.858,0,0.0356,0.0495,0,0.0934,0.799,116.719,0WbMK4wrZ1wFSty9F7FCgu,https://api.spotify.com/v1/audio-analysis/0WbMK4wrZ1wFSty9F7FCgu,4,2024-04-28T09:45:40Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,NA,,FALSE,track,FALSE,TRUE,,1,1,218423,https://api.spotify.com/v1/tracks/0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",88,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,FALSE,,album,single,https://api.spotify.com/v1/albums/1WAjjRMfZjEXtB0lQrAw6Q,1WAjjRMfZjEXtB0lQrAw6Q,,"Good Luck, Babe!",2024-04-05,day,spotify:album:1WAjjRMfZjEXtB0lQrAw6Q,,1,https://open.spotify.com/album/1WAjjRMfZjEXtB0lQrAw6Q,USUG12401967,https://open.spotify.com/track/0WbMK4wrZ1wFSty9F7FCgu,NA,B,minor,B minor,USA,NAM
37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_us_default.jpg,Spotify,spotify,0.411,0.619,1,-6.834,1,0.0368,0.62,0,0.11,0.337,177.937,1bjeWoagtHmUKputLVyDxQ,https://api.spotify.com/v1/audio-analysis/1bjeWoagtHmUKputLVyDxQ,4,2024-04-28T09:45:40Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,https://p.scdn.co/mp3-preview/74f603e906ab7a5409cf2edc6dda326ebe7c1d49?cid=470f2b4132a549448573d1955651e9be,,FALSE,track,FALSE,TRUE,,1,1,186191,https://api.spotify.com/v1/tracks/1bjeWoagtHmUKputLVyDxQ,Saturn,93,spotify:track:1bjeWoagtHmUKputLVyDxQ,FALSE,,album,single,https://api.spotify.com/v1/albums/1fmBMCSSkSlvxyoy1vut2k,1fmBMCSSkSlvxyoy1vut2k,,Saturn,2024-02-22,day,spotify:album:1fmBMCSSkSlvxyoy1vut2k,,5,https://open.spotify.com/album/1fmBMCSSkSlvxyoy1vut2k,USRC12400216,https://open.spotify.com/track/1bjeWoagtHmUKputLVyDxQ,NA,C#,major,C# major,USA,NAM
37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_us_default.jpg,Spotify,spotify,0.639,0.439,0,-8.656,1,0.0288,0.437,0,0.147,0.376,100.083,1dhMTsEZz6ZEquGvmzVoHn,https://api.spotify.com/v1/audio-analysis/1dhMTsEZz6ZEquGvmzVoHn,4,2024-04-28T09:45:40Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,NA,,FALSE,track,FALSE,TRUE,,1,15,196900,https://api.spotify.com/v1/tracks/1dhMTsEZz6ZEquGvmzVoHn,The Alchemy,81,spotify:track:1dhMTsEZz6ZEquGvmzVoHn,FALSE,,album,album,https://api.spotify.com/v1/albums/1Mo4aZ8pdj6L1jx8zSwJnt,1Mo4aZ8pdj6L1jx8zSwJnt,,THE TORTURED POETS DEPARTMENT,2024-04-18,day,spotify:album:1Mo4aZ8pdj6L1jx8zSwJnt,,16,https://open.spotify.com/album/1Mo4aZ8pdj6L1jx8zSwJnt,USUG12401042,https://open.spotify.com/track/1dhMTsEZz6ZEquGvmzVoHn,NA,C,major,C major,USA,NAM
37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_us_default.jpg,Spotify,spotify,0.303,0.489,9,-9.357,1,0.0443,0.621,0,0.111,0.325,77.403,3fO566xJgwxIa3qGCGBvIC,https://api.spotify.com/v1/audio-analysis/3fO566xJgwxIa3qGCGBvIC,4,2024-04-28T09:45:40Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,NA,,FALSE,track,FALSE,TRUE,,1,7,210789,https://api.spotify.com/v1/tracks/3fO566xJgwxIa3qGCGBvIC,Fresh Out The Slammer,81,spotify:track:3fO566xJgwxIa3qGCGBvIC,FALSE,,album,album,https://api.spotify.com/v1/albums/1Mo4aZ8pdj6L1jx8zSwJnt,1Mo4aZ8pdj6L1jx8zSwJnt,,THE TORTURED POETS DEPARTMENT,2024-04-18,day,spotify:album:1Mo4aZ8pdj6L1jx8zSwJnt,,16,https://open.spotify.com/album/1Mo4aZ8pdj6L1jx8zSwJnt,USUG12401034,https://open.spotify.com/track/3fO566xJgwxIa3qGCGBvIC,NA,A,major,A major,USA,NAM
